Freq,time,motorpath,angle
17.00, 	0.48, 	195, 	3.21
17.00, 	0.50, 	153, 	3.19
17.00, 	0.53, 	74, 	3.17
17.00, 	0.56, 	-13, 	3.14
17.00, 	0.59, 	-103, 	3.11
17.00, 	0.62, 	-174, 	3.09
17.00, 	0.64, 	-200, 	3.08
17.00, 	0.67, 	-179, 	3.09
17.00, 	0.70, 	-116, 	3.11
17.00, 	0.73, 	-25, 	3.13
17.00, 	0.76, 	72, 	3.17
17.00, 	0.79, 	156, 	3.19
17.00, 	0.82, 	194, 	3.20
17.00, 	0.84, 	196, 	3.19
17.00, 	0.87, 	154, 	3.17
17.00, 	0.90, 	82, 	3.14
17.00, 	0.93, 	-7, 	3.11
17.00, 	0.96, 	-101, 	3.07
17.00, 	0.98, 	-171, 	3.06
17.00, 	1.01, 	-200, 	3.05
17.00, 	1.04, 	-183, 	3.06
17.00, 	1.07, 	-123, 	3.08
17.00, 	1.10, 	-34, 	3.12
17.00, 	1.13, 	64, 	3.16
17.00, 	1.16, 	148, 	3.19
17.00, 	1.18, 	192, 	3.21
17.00, 	1.21, 	197, 	3.22
17.00, 	1.24, 	162, 	3.20
17.00, 	1.27, 	87, 	3.18
17.00, 	1.29, 	-2, 	3.14
17.00, 	1.32, 	-93, 	3.10
17.00, 	1.35, 	-166, 	3.09
17.00, 	1.38, 	-199, 	3.07
17.00, 	1.41, 	-188, 	3.07
17.00, 	1.44, 	-132, 	3.09
17.00, 	1.47, 	-42, 	3.12
17.00, 	1.49, 	49, 	3.15
17.00, 	1.52, 	137, 	3.18
17.00, 	1.55, 	188, 	3.19
17.00, 	1.58, 	199, 	3.19
17.00, 	1.60, 	167, 	3.18
17.00, 	1.63, 	98, 	3.16
17.00, 	1.66, 	14, 	3.12
17.00, 	1.69, 	-79, 	3.09
17.00, 	1.72, 	-157, 	3.07
17.00, 	1.74, 	-197, 	3.06
17.00, 	1.77, 	-192, 	3.06
17.00, 	1.80, 	-141, 	3.08
17.00, 	1.83, 	-58, 	3.11
17.00, 	1.86, 	37, 	3.15
17.00, 	1.89, 	131, 	3.19
17.00, 	1.92, 	186, 	3.20
17.00, 	1.94, 	199, 	3.21
17.00, 	1.97, 	175, 	3.20
17.00, 	2.00, 	108, 	3.18
17.00, 	2.03, 	19, 	3.14
17.00, 	2.05, 	-74, 	3.10
17.00, 	2.08, 	-153, 	3.08
17.00, 	2.11, 	-195, 	3.06
17.00, 	2.14, 	-194, 	3.07
17.00, 	2.17, 	-148, 	3.08
17.00, 	2.20, 	-63, 	3.11
17.00, 	2.23, 	28, 	3.14
17.00, 	2.26, 	118, 	3.18
17.00, 	2.28, 	180, 	3.19
17.00, 	2.31, 	199, 	3.20
17.00, 	2.34, 	177, 	3.19
17.00, 	2.37, 	115, 	3.17
17.00, 	2.39, 	28, 	3.13
17.00, 	2.42, 	-66, 	3.10
17.00, 	2.45, 	-150, 	3.07
17.00, 	2.48, 	-192, 	3.06
17.00, 	2.51, 	-196, 	3.06
17.00, 	2.54, 	-151, 	3.08
17.00, 	2.57, 	-74, 	3.10
17.00, 	2.59, 	23, 	3.15
17.00, 	2.62, 	117, 	3.18
17.00, 	2.65, 	179, 	3.19
17.00, 	2.68, 	199, 	3.21
17.00, 	2.71, 	181, 	3.20
17.00, 	2.73, 	122, 	3.18
17.00, 	2.76, 	37, 	3.14
17.00, 	2.79, 	-54, 	3.11
17.00, 	2.82, 	-139, 	3.09
17.00, 	2.85, 	-190, 	3.07
17.00, 	2.88, 	-197, 	3.07
17.00, 	2.90, 	-159, 	3.08
17.00, 	2.93, 	-79, 	3.10
17.00, 	2.96, 	14, 	3.14
17.00, 	2.99, 	106, 	3.18
17.00, 	3.02, 	174, 	3.19
17.00, 	3.04, 	199, 	3.21
17.00, 	3.07, 	185, 	3.20
17.00, 	3.10, 	129, 	3.17
17.00, 	3.13, 	42, 	3.14
17.00, 	3.16, 	-49, 	3.11
17.00, 	3.18, 	-135, 	3.08
17.00, 	3.21, 	-188, 	3.06
17.00, 	3.24, 	-199, 	3.06
17.00, 	3.27, 	-162, 	3.08
17.00, 	3.30, 	-87, 	3.10
17.00, 	3.33, 	5, 	3.14
17.00, 	3.36, 	99, 	3.18
17.00, 	3.39, 	171, 	3.19
17.00, 	3.41, 	197, 	3.21
17.00, 	3.44, 	190, 	3.21
17.00, 	3.47, 	141, 	3.18
17.00, 	3.49, 	60, 	3.15
17.00, 	3.52, 	-30, 	3.12
17.00, 	3.55, 	-118, 	3.08
17.00, 	3.58, 	-180, 	3.06
17.00, 	3.61, 	-200, 	3.06
17.00, 	3.64, 	-173, 	3.07
17.00, 	3.67, 	-101, 	3.09
17.00, 	3.69, 	-7, 	3.13
17.00, 	3.72, 	91, 	3.17
17.00, 	3.75, 	166, 	3.19
17.00, 	3.78, 	197, 	3.21
17.00, 	3.80, 	192, 	3.21
17.00, 	3.83, 	147, 	3.18
17.00, 	3.86, 	65, 	3.16
17.00, 	3.89, 	-22, 	3.12
17.00, 	3.92, 	-110, 	3.09
17.00, 	3.95, 	-178, 	3.07
17.00, 	3.97, 	-200, 	3.06
17.00, 	4.00, 	-175, 	3.08
17.00, 	4.03, 	-109, 	3.09
17.00, 	4.06, 	-16, 	3.13
17.00, 	4.09, 	80, 	3.17
17.00, 	4.12, 	161, 	3.19
17.00, 	4.15, 	195, 	3.21
17.00, 	4.17, 	194, 	3.20
17.00, 	4.20, 	148, 	3.18
17.00, 	4.23, 	74, 	3.15
17.00, 	4.26, 	-16, 	3.12
17.00, 	4.28, 	-109, 	3.08
17.00, 	4.31, 	-175, 	3.07
17.00, 	4.34, 	-200, 	3.06
17.00, 	4.37, 	-178, 	3.07
17.00, 	4.40, 	-113, 	3.08
17.00, 	4.43, 	-21, 	3.13
17.00, 	4.46, 	78, 	3.17
17.00, 	4.49, 	158, 	3.19
17.00, 	4.52, 	195, 	3.21
17.00, 	4.54, 	194, 	3.21
17.00, 	4.57, 	154, 	3.18
17.00, 	4.60, 	76, 	3.16
17.00, 	4.62, 	-14, 	3.13
17.00, 	4.65, 	-104, 	3.09
17.00, 	4.68, 	-173, 	3.07
17.00, 	4.71, 	-200, 	3.06
17.00, 	4.74, 	-180, 	3.08
17.00, 	4.77, 	-118, 	3.09
17.00, 	4.80, 	-23, 	3.13
17.00, 	4.83, 	73, 	3.16
17.00, 	4.86, 	157, 	3.19
17.00, 	4.89, 	195, 	3.21
17.00, 	4.91, 	196, 	3.20
17.00, 	4.94, 	155, 	3.18
17.00, 	4.97, 	81, 	3.16
17.00, 	4.99, 	-9, 	3.12
17.00, 	5.02, 	-99, 	3.09
17.00, 	5.05, 	-170, 	3.07
17.00, 	5.08, 	-199, 	3.05
17.00, 	5.10, 	-185, 	3.06
17.00, 	5.14, 	-125, 	3.08
17.00, 	5.16, 	-39, 	3.11
17.00, 	5.19, 	59, 	3.14
17.00, 	5.22, 	147, 	3.18
17.00, 	5.25, 	191, 	3.20
17.00, 	5.28, 	198, 	3.19
17.00, 	5.30, 	163, 	3.18
17.00, 	5.33, 	92, 	3.16
17.00, 	5.36, 	3, 	3.12
17.00, 	5.39, 	-88, 	3.09
17.00, 	5.42, 	-163, 	3.07
17.00, 	5.44, 	-197, 	3.06
17.00, 	5.47, 	-191, 	3.07
17.00, 	5.50, 	-139, 	3.08
17.00, 	5.53, 	-51, 	3.12
17.00, 	5.56, 	40, 	3.15
17.00, 	5.59, 	128, 	3.18
17.00, 	5.61, 	184, 	3.20
17.00, 	5.64, 	199, 	3.21
17.00, 	5.67, 	171, 	3.19
17.00, 	5.70, 	105, 	3.17
17.00, 	5.72, 	16, 	3.13
17.00, 	5.75, 	-77, 	3.10
17.00, 	5.78, 	-158, 	3.07
17.00, 	5.81, 	-195, 	3.06
17.00, 	5.84, 	-193, 	3.07
17.00, 	5.87, 	-143, 	3.08
17.00, 	5.90, 	-63, 	3.11
17.00, 	5.92, 	35, 	3.16
17.00, 	5.96, 	129, 	3.19
17.00, 	5.98, 	187, 	3.20
17.00, 	6.01, 	199, 	3.21
17.00, 	6.04, 	176, 	3.19
17.00, 	6.06, 	113, 	3.17
17.00, 	6.09, 	25, 	3.13
17.00, 	6.12, 	-69, 	3.10
17.00, 	6.15, 	-150, 	3.08
17.00, 	6.17, 	-193, 	3.06
17.00, 	6.21, 	-195, 	3.06
17.00, 	6.23, 	-151, 	3.07
17.00, 	6.26, 	-68, 	3.10
17.00, 	6.29, 	26, 	3.14
17.00, 	6.32, 	117, 	3.17
17.00, 	6.35, 	179, 	3.19
17.00, 	6.37, 	199, 	3.20
17.00, 	6.40, 	180, 	3.19
17.00, 	6.43, 	120, 	3.17
17.00, 	6.46, 	30, 	3.13
17.00, 	6.49, 	-61, 	3.10
17.00, 	6.52, 	-146, 	3.08
17.00, 	6.54, 	-192, 	3.06
17.00, 	6.57, 	-197, 	3.06
17.00, 	6.60, 	-155, 	3.08
17.00, 	6.63, 	-76, 	3.10
17.00, 	6.66, 	17, 	3.15
17.00, 	6.69, 	109, 	3.18
17.00, 	6.72, 	177, 	3.19
17.00, 	6.74, 	199, 	3.21
17.00, 	6.77, 	183, 	3.20
17.00, 	6.80, 	124, 	3.18
17.00, 	6.83, 	42, 	3.14
17.00, 	6.85, 	-49, 	3.11
17.00, 	6.88, 	-138, 	3.08
17.00, 	6.91, 	-188, 	3.06
17.00, 	6.94, 	-198, 	3.07
17.00, 	6.97, 	-160, 	3.08
17.00, 	7.00, 	-84, 	3.10
17.00, 	7.03, 	8, 	3.15
17.00, 	7.05, 	102, 	3.18
17.00, 	7.08, 	173, 	3.20
17.00, 	7.11, 	198, 	3.21
17.00, 	7.14, 	188, 	3.21
17.00, 	7.16, 	136, 	3.18
17.00, 	7.19, 	50, 	3.15
17.00, 	7.22, 	-37, 	3.11
17.00, 	7.25, 	-123, 	3.08
17.00, 	7.28, 	-185, 	3.06
17.00, 	7.30, 	-200, 	3.06
17.00, 	7.33, 	-167, 	3.07
17.00, 	7.36, 	-95, 	3.10
17.00, 	7.39, 	-4, 	3.13
17.00, 	7.42, 	91, 	3.17
17.00, 	7.45, 	166, 	3.19
17.00, 	7.47, 	196, 	3.21
17.00, 	7.50, 	192, 	3.20
17.00, 	7.53, 	142, 	3.18
17.00, 	7.56, 	65, 	3.15
17.00, 	7.58, 	-25, 	3.12
17.00, 	7.61, 	-116, 	3.09
17.00, 	7.64, 	-180, 	3.07
17.00, 	7.67, 	-200, 	3.06
17.00, 	7.70, 	-174, 	3.08
17.00, 	7.73, 	-106, 	3.10
17.00, 	7.76, 	-13, 	3.13
17.00, 	7.79, 	86, 	3.17
17.00, 	7.82, 	163, 	3.19
17.00, 	7.84, 	196, 	3.21
17.00, 	7.87, 	192, 	3.21
17.00, 	7.90, 	148, 	3.18
17.00, 	7.93, 	67, 	3.15
17.00, 	7.95, 	-23, 	3.12
17.00, 	7.98, 	-112, 	3.09
17.00, 	8.01, 	-177, 	3.06
17.00, 	8.04, 	-200, 	3.06
17.00, 	8.07, 	-176, 	3.07
17.00, 	8.10, 	-110, 	3.09
17.00, 	8.13, 	-15, 	3.14
17.00, 	8.16, 	81, 	3.17
17.00, 	8.19, 	162, 	3.19
17.00, 	8.21, 	196, 	3.21
17.00, 	8.24, 	194, 	3.21
17.00, 	8.27, 	150, 	3.18
17.00, 	8.29, 	72, 	3.16
17.00, 	8.32, 	-17, 	3.12
17.00, 	8.35, 	-107, 	3.09
17.00, 	8.38, 	-174, 	3.07
17.00, 	8.41, 	-200, 	3.06
17.00, 	8.44, 	-179, 	3.07
17.00, 	8.47, 	-112, 	3.09
17.00, 	8.49, 	-23, 	3.13
17.00, 	8.52, 	73, 	3.16
17.00, 	8.55, 	155, 	3.19
17.00, 	8.58, 	194, 	3.21
17.00, 	8.61, 	195, 	3.21
17.00, 	8.63, 	153, 	3.18
17.00, 	8.66, 	78, 	3.16
17.00, 	8.69, 	-12, 	3.12
17.00, 	8.72, 	-105, 	3.09
17.00, 	8.75, 	-173, 	3.07
17.00, 	8.78, 	-200, 	3.06
17.00, 	8.80, 	-180, 	3.08
17.00, 	8.83, 	-119, 	3.09
17.00, 	8.86, 	-25, 	3.13
17.00, 	8.89, 	75, 	3.17
17.00, 	8.92, 	156, 	3.19
17.00, 	8.95, 	195, 	3.21
17.00, 	8.97, 	196, 	3.21
17.00, 	9.00, 	157, 	3.18
17.00, 	9.03, 	82, 	3.16
17.00, 	9.06, 	-10, 	3.12
17.00, 	9.09, 	-101, 	3.09
17.00, 	9.11, 	-171, 	3.07
17.00, 	9.14, 	-200, 	3.06
17.00, 	9.17, 	-184, 	3.07
17.00, 	9.20, 	-121, 	3.09
17.00, 	9.23, 	-31, 	3.12
17.00, 	9.26, 	63, 	3.15
17.00, 	9.29, 	148, 	3.18
17.00, 	9.32, 	193, 	3.20
17.00, 	9.34, 	197, 	3.20
17.00, 	9.37, 	160, 	3.19
17.00, 	9.40, 	84, 	3.16
17.00, 	9.42, 	-1, 	3.12
17.00, 	9.45, 	-93, 	3.09
17.00, 	9.48, 	-164, 	3.07
17.00, 	9.51, 	-199, 	3.06
17.00, 	9.54, 	-187, 	3.07
17.00, 	9.57, 	-133, 	3.09
17.00, 	9.60, 	-43, 	3.12
17.00, 	9.63, 	55, 	3.16
17.00, 	9.66, 	144, 	3.19
17.00, 	9.68, 	190, 	3.21
17.00, 	9.71, 	198, 	3.21
17.00, 	9.74, 	167, 	3.19
17.00, 	9.76, 	98, 	3.17
17.00, 	9.79, 	8, 	3.13
17.00, 	9.82, 	-85, 	3.10
17.00, 	9.85, 	-161, 	3.07
17.00, 	9.88, 	-197, 	3.06
17.00, 	9.90, 	-193, 	3.07
17.00, 	9.93, 	-142, 	3.08
17.00, 	9.96, 	-58, 	3.11
17.00, 	9.99, 	36, 	3.15
17.00, 	10.02, 	127, 	3.18
17.00, 	10.05, 	185, 	3.19
17.00, 	10.08, 	199, 	3.20
17.00, 	10.10, 	170, 	3.18
17.00, 	10.13, 	97, 	3.15
17.00, 	10.16, 	10, 	3.12
17.00, 	10.19, 	-86, 	3.08
17.00, 	10.22, 	-164, 	3.07
17.00, 	10.25, 	-199, 	3.05
17.00, 	10.28, 	-186, 	3.06
17.00, 	10.31, 	-126, 	3.09
17.00, 	10.34, 	-30, 	3.12
17.00, 	10.37, 	70, 	3.16
17.00, 	10.40, 	155, 	3.19
17.00, 	10.43, 	195, 	3.21
17.00, 	10.46, 	194, 	3.21
17.00, 	10.48, 	149, 	3.19
17.00, 	10.51, 	68, 	3.16
17.00, 	10.54, 	-26, 	3.12
17.00, 	10.57, 	-119, 	3.09
17.00, 	10.60, 	-183, 	3.07
17.00, 	10.63, 	-200, 	3.06
17.00, 	10.66, 	-166, 	3.08
17.00, 	10.69, 	-90, 	3.10
17.00, 	10.72, 	8, 	3.14
17.00, 	10.75, 	105, 	3.18
17.00, 	10.78, 	176, 	3.19
17.00, 	10.80, 	199, 	3.20
17.00, 	10.83, 	184, 	3.20
17.00, 	10.86, 	123, 	3.17
17.00, 	10.89, 	34, 	3.14
17.00, 	10.92, 	-60, 	3.10
17.00, 	10.95, 	-146, 	3.08
17.00, 	10.98, 	-194, 	3.06
17.00, 	11.01, 	-195, 	3.06
17.00, 	11.04, 	-146, 	3.09
17.00, 	11.07, 	-57, 	3.11
17.00, 	11.10, 	37, 	3.15
17.50, 	0.00, 	3, 	3.17
17.50, 	0.02, 	84, 	3.18
17.50, 	0.05, 	157, 	3.20
17.50, 	0.08, 	197, 	3.21
17.50, 	0.11, 	189, 	3.19
17.50, 	0.14, 	138, 	3.16
17.50, 	0.16, 	53, 	3.13
17.50, 	0.19, 	-44, 	3.08
17.50, 	0.22, 	-133, 	3.05
17.50, 	0.25, 	-188, 	3.04
17.50, 	0.28, 	-198, 	3.04
17.50, 	0.31, 	-161, 	3.06
17.50, 	0.34, 	-79, 	3.08
17.50, 	0.36, 	17, 	3.12
17.50, 	0.39, 	112, 	3.17
17.50, 	0.42, 	179, 	3.18
17.50, 	0.45, 	199, 	3.21
17.50, 	0.47, 	179, 	3.21
17.50, 	0.50, 	116, 	3.19
17.50, 	0.53, 	22, 	3.15
17.50, 	0.56, 	-74, 	3.12
17.50, 	0.59, 	-157, 	3.10
17.50, 	0.62, 	-196, 	3.08
17.50, 	0.64, 	-193, 	3.08
17.50, 	0.67, 	-140, 	3.09
17.50, 	0.70, 	-53, 	3.12
17.50, 	0.73, 	44, 	3.16
17.50, 	0.76, 	136, 	3.18
17.50, 	0.79, 	190, 	3.19
17.50, 	0.81, 	198, 	3.20
17.50, 	0.84, 	165, 	3.18
17.50, 	0.87, 	92, 	3.15
17.50, 	0.90, 	2, 	3.11
17.50, 	0.92, 	-93, 	3.08
17.50, 	0.95, 	-167, 	3.06
17.50, 	0.98, 	-199, 	3.05
17.50, 	1.01, 	-185, 	3.06
17.50, 	1.04, 	-127, 	3.08
17.50, 	1.07, 	-32, 	3.12
17.50, 	1.10, 	68, 	3.16
17.50, 	1.13, 	155, 	3.19
17.50, 	1.15, 	195, 	3.21
17.50, 	1.18, 	195, 	3.21
17.50, 	1.21, 	152, 	3.19
17.50, 	1.23, 	73, 	3.16
17.50, 	1.26, 	-23, 	3.12
17.50, 	1.29, 	-116, 	3.09
17.50, 	1.32, 	-181, 	3.08
17.50, 	1.35, 	-200, 	3.07
17.50, 	1.38, 	-173, 	3.08
17.50, 	1.41, 	-98, 	3.10
17.50, 	1.43, 	-5, 	3.13
17.50, 	1.46, 	90, 	3.16
17.50, 	1.49, 	167, 	3.18
17.50, 	1.52, 	198, 	3.20
17.50, 	1.54, 	188, 	3.20
17.50, 	1.57, 	135, 	3.17
17.50, 	1.60, 	47, 	3.14
17.50, 	1.63, 	-43, 	3.11
17.50, 	1.66, 	-133, 	3.08
17.50, 	1.69, 	-189, 	3.07
17.50, 	1.71, 	-198, 	3.07
17.50, 	1.74, 	-157, 	3.08
17.50, 	1.77, 	-76, 	3.11
17.50, 	1.80, 	20, 	3.15
17.50, 	1.83, 	117, 	3.19
17.50, 	1.86, 	182, 	3.20
17.50, 	1.88, 	199, 	3.21
17.50, 	1.91, 	178, 	3.20
17.50, 	1.94, 	111, 	3.18
17.50, 	1.97, 	23, 	3.14
17.50, 	2.00, 	-73, 	3.10
17.50, 	2.03, 	-157, 	3.07
17.50, 	2.05, 	-196, 	3.06
17.50, 	2.08, 	-191, 	3.06
17.50, 	2.11, 	-138, 	3.07
17.50, 	2.14, 	-50, 	3.11
17.50, 	2.17, 	47, 	3.14
17.50, 	2.20, 	138, 	3.18
17.50, 	2.23, 	190, 	3.19
17.50, 	2.25, 	198, 	3.20
17.50, 	2.28, 	161, 	3.19
17.50, 	2.31, 	90, 	3.17
17.50, 	2.33, 	-5, 	3.12
17.50, 	2.36, 	-98, 	3.09
17.50, 	2.39, 	-171, 	3.08
17.50, 	2.42, 	-200, 	3.06
17.50, 	2.45, 	-182, 	3.08
17.50, 	2.48, 	-119, 	3.10
17.50, 	2.51, 	-26, 	3.13
17.50, 	2.53, 	70, 	3.16
17.50, 	2.56, 	155, 	3.19
17.50, 	2.59, 	195, 	3.21
17.50, 	2.62, 	194, 	3.20
17.50, 	2.64, 	148, 	3.19
17.50, 	2.67, 	64, 	3.15
17.50, 	2.70, 	-25, 	3.12
17.50, 	2.73, 	-119, 	3.09
17.50, 	2.76, 	-182, 	3.07
17.50, 	2.79, 	-200, 	3.06
17.50, 	2.82, 	-167, 	3.08
17.50, 	2.84, 	-93, 	3.09
17.50, 	2.87, 	2, 	3.13
17.50, 	2.90, 	99, 	3.17
17.50, 	2.93, 	174, 	3.18
17.50, 	2.96, 	198, 	3.21
17.50, 	2.98, 	186, 	3.20
17.50, 	3.01, 	131, 	3.18
17.50, 	3.04, 	48, 	3.15
17.50, 	3.07, 	-50, 	3.12
17.50, 	3.10, 	-140, 	3.09
17.50, 	3.12, 	-190, 	3.07
17.50, 	3.15, 	-197, 	3.07
17.50, 	3.18, 	-153, 	3.09
17.50, 	3.21, 	-74, 	3.11
17.50, 	3.24, 	23, 	3.15
17.50, 	3.27, 	122, 	3.19
17.50, 	3.30, 	183, 	3.20
17.50, 	3.32, 	199, 	3.21
17.50, 	3.35, 	175, 	3.20
17.50, 	3.38, 	111, 	3.17
17.50, 	3.41, 	17, 	3.13
17.50, 	3.43, 	-82, 	3.09
17.50, 	3.46, 	-163, 	3.07
17.50, 	3.49, 	-198, 	3.06
17.50, 	3.52, 	-189, 	3.06
17.50, 	3.55, 	-136, 	3.08
17.50, 	3.58, 	-47, 	3.10
17.50, 	3.61, 	53, 	3.14
17.50, 	3.64, 	143, 	3.17
17.50, 	3.66, 	192, 	3.18
17.50, 	3.69, 	197, 	3.19
17.50, 	3.72, 	159, 	3.18
17.50, 	3.74, 	84, 	3.15
17.50, 	3.77, 	-4, 	3.12
17.50, 	3.80, 	-98, 	3.09
17.50, 	3.83, 	-171, 	3.08
17.50, 	3.86, 	-200, 	3.06
17.50, 	3.89, 	-181, 	3.08
17.50, 	3.91, 	-114, 	3.10
17.50, 	3.94, 	-20, 	3.14
17.50, 	3.97, 	76, 	3.17
17.50, 	4.00, 	159, 	3.20
17.50, 	4.03, 	195, 	3.22
17.50, 	4.05, 	192, 	3.21
17.50, 	4.08, 	144, 	3.18
17.50, 	4.11, 	61, 	3.15
17.50, 	4.14, 	-32, 	3.12
17.50, 	4.17, 	-124, 	3.08
17.50, 	4.20, 	-184, 	3.06
17.50, 	4.22, 	-200, 	3.06
17.50, 	4.25, 	-164, 	3.07
17.50, 	4.28, 	-90, 	3.09
17.50, 	4.31, 	8, 	3.13
17.50, 	4.34, 	107, 	3.17
17.50, 	4.37, 	179, 	3.18
17.50, 	4.39, 	199, 	3.21
17.50, 	4.42, 	184, 	3.20
17.50, 	4.45, 	126, 	3.18
17.50, 	4.48, 	38, 	3.15
17.50, 	4.51, 	-59, 	3.11
17.50, 	4.53, 	-145, 	3.08
17.50, 	4.56, 	-192, 	3.07
17.50, 	4.59, 	-195, 	3.07
17.50, 	4.62, 	-151, 	3.09
17.50, 	4.65, 	-64, 	3.12
17.50, 	4.68, 	33, 	3.16
17.50, 	4.71, 	124, 	3.18
17.50, 	4.73, 	184, 	3.20
17.50, 	4.76, 	199, 	3.21
17.50, 	4.79, 	171, 	3.19
17.50, 	4.82, 	103, 	3.17
17.50, 	4.84, 	7, 	3.12
17.50, 	4.87, 	-88, 	3.09
17.50, 	4.90, 	-166, 	3.07
17.50, 	4.93, 	-198, 	3.05
17.50, 	4.96, 	-189, 	3.05
17.50, 	4.99, 	-131, 	3.07
17.50, 	5.01, 	-41, 	3.10
17.50, 	5.04, 	56, 	3.14
17.50, 	5.07, 	145, 	3.17
17.50, 	5.10, 	192, 	3.19
17.50, 	5.13, 	197, 	3.19
17.50, 	5.15, 	158, 	3.17
17.50, 	5.18, 	78, 	3.15
17.50, 	5.21, 	-11, 	3.11
17.50, 	5.24, 	-104, 	3.09
17.50, 	5.27, 	-176, 	3.07
17.50, 	5.29, 	-200, 	3.07
17.50, 	5.32, 	-175, 	3.08
17.50, 	5.35, 	-105, 	3.10
17.50, 	5.38, 	-10, 	3.14
17.50, 	5.41, 	89, 	3.18
17.50, 	5.44, 	168, 	3.20
17.50, 	5.47, 	197, 	3.22
17.50, 	5.49, 	189, 	3.21
17.50, 	5.52, 	134, 	3.19
17.50, 	5.55, 	52, 	3.16
17.50, 	5.58, 	-45, 	3.12
17.50, 	5.61, 	-137, 	3.09
17.50, 	5.64, 	-190, 	3.07
17.50, 	5.66, 	-198, 	3.07
17.50, 	5.69, 	-160, 	3.08
17.50, 	5.72, 	-78, 	3.10
17.50, 	5.75, 	18, 	3.14
17.50, 	5.78, 	115, 	3.17
17.50, 	5.81, 	180, 	3.19
17.50, 	5.83, 	199, 	3.20
17.50, 	5.86, 	178, 	3.19
17.50, 	5.89, 	115, 	3.17
17.50, 	5.92, 	21, 	3.12
17.50, 	5.95, 	-75, 	3.09
17.50, 	5.98, 	-158, 	3.07
17.50, 	6.00, 	-196, 	3.06
17.50, 	6.03, 	-193, 	3.06
17.50, 	6.06, 	-139, 	3.08
17.50, 	6.09, 	-51, 	3.11
17.50, 	6.12, 	46, 	3.15
17.50, 	6.15, 	137, 	3.18
17.50, 	6.17, 	189, 	3.20
17.50, 	6.20, 	198, 	3.20
17.50, 	6.23, 	164, 	3.19
17.50, 	6.26, 	88, 	3.16
17.50, 	6.28, 	0, 	3.13
17.50, 	6.31, 	-94, 	3.10
17.50, 	6.34, 	-168, 	3.08
17.50, 	6.37, 	-199, 	3.06
17.50, 	6.40, 	-184, 	3.07
17.50, 	6.42, 	-123, 	3.09
17.50, 	6.45, 	-31, 	3.12
17.50, 	6.48, 	66, 	3.16
17.50, 	6.51, 	154, 	3.18
17.50, 	6.54, 	194, 	3.20
17.50, 	6.57, 	195, 	3.20
17.50, 	6.59, 	149, 	3.18
17.50, 	6.62, 	72, 	3.15
17.50, 	6.65, 	-24, 	3.11
17.50, 	6.68, 	-120, 	3.08
17.50, 	6.71, 	-182, 	3.07
17.50, 	6.73, 	-200, 	3.06
17.50, 	6.76, 	-170, 	3.07
17.50, 	6.79, 	-97, 	3.09
17.50, 	6.82, 	-3, 	3.13
17.50, 	6.85, 	94, 	3.17
17.50, 	6.88, 	170, 	3.18
17.50, 	6.90, 	198, 	3.21
17.50, 	6.93, 	187, 	3.20
17.50, 	6.96, 	134, 	3.18
17.50, 	6.99, 	46, 	3.15
17.50, 	7.01, 	-45, 	3.12
17.50, 	7.04, 	-134, 	3.09
17.50, 	7.07, 	-189, 	3.07
17.50, 	7.10, 	-198, 	3.07
17.50, 	7.13, 	-156, 	3.09
17.50, 	7.16, 	-75, 	3.11
17.50, 	7.19, 	25, 	3.15
17.50, 	7.22, 	121, 	3.19
17.50, 	7.25, 	184, 	3.20
17.50, 	7.27, 	199, 	3.21
17.50, 	7.30, 	177, 	3.20
17.50, 	7.33, 	110, 	3.17
17.50, 	7.35, 	22, 	3.13
17.50, 	7.38, 	-74, 	3.09
17.50, 	7.41, 	-158, 	3.07
17.50, 	7.44, 	-197, 	3.05
17.50, 	7.47, 	-191, 	3.06
17.50, 	7.50, 	-137, 	3.08
17.50, 	7.53, 	-48, 	3.11
17.50, 	7.55, 	48, 	3.15
17.50, 	7.58, 	139, 	3.18
17.50, 	7.61, 	190, 	3.20
17.50, 	7.64, 	198, 	3.20
17.50, 	7.67, 	160, 	3.19
17.50, 	7.69, 	88, 	3.17
17.50, 	7.72, 	-6, 	3.13
17.50, 	7.75, 	-103, 	3.10
17.50, 	7.78, 	-173, 	3.08
17.50, 	7.81, 	-200, 	3.07
17.50, 	7.83, 	-180, 	3.08
17.50, 	7.86, 	-115, 	3.10
17.50, 	7.89, 	-21, 	3.13
17.50, 	7.92, 	81, 	3.16
17.50, 	7.95, 	162, 	3.18
17.50, 	7.98, 	197, 	3.20
17.50, 	8.01, 	191, 	3.20
17.50, 	8.03, 	145, 	3.18
17.50, 	8.06, 	59, 	3.15
17.50, 	8.09, 	-34, 	3.11
17.50, 	8.12, 	-123, 	3.09
17.50, 	8.14, 	-184, 	3.07
17.50, 	8.17, 	-199, 	3.07
17.50, 	8.20, 	-164, 	3.08
17.50, 	8.23, 	-88, 	3.10
17.50, 	8.26, 	10, 	3.14
17.50, 	8.29, 	106, 	3.18
17.50, 	8.32, 	177, 	3.19
17.50, 	8.34, 	199, 	3.21
17.50, 	8.37, 	182, 	3.20
17.50, 	8.40, 	121, 	3.18
17.50, 	8.43, 	32, 	3.14
17.50, 	8.45, 	-61, 	3.11
17.50, 	8.48, 	-146, 	3.08
17.50, 	8.51, 	-194, 	3.06
17.50, 	8.54, 	-195, 	3.07
17.50, 	8.57, 	-145, 	3.08
17.50, 	8.60, 	-59, 	3.10
